Site,Site Name,HR_age,Compost,Crops,Cover_Crop,Fallow,soil,Soil_Type,Treatment,Location,Upper_Depth,Lower_Depth,Length,sand,silt,clay,silt_clay,BD,pH,per_N,per_C,N_Mg_ha,C_Mg_ha,log_N,log_C,CN_ratio,N_kg_m2,C_kg_m2
12,Hrdy B,23,0,wheat,0,4.5,Brentwood,2,R,3,20,50,30,22.75,40.75,36.5,77.25,1.624775901,6.25,0.086684711,0.573568774,4.225296865,27.95762167,0.625857227,1.446500224,6.616723643,0.422529687,2.795762167
12,Hrdy B,23,0,wheat,0,4.5,Brentwood,2,R,3,50,75,25,22.5,46.25,31.25,77.5,1.538772315,6.3,0.072207286,0.667858374,2.777764327,25.6920494,0.443695396,1.409798748,9.249182572,0.277776433,2.56920494
12,Hrdy B,23,0,wheat,0,4.5,Brentwood,2,R,3,75,100,25,26.5,49,24.5,73.5,1.56619448,6.31,0.067958372,0.644251468,2.660900667,25.22557733,0.425028662,1.401841115,9.48008982,0.266090067,2.522557733
13,RB10E,20,0,tomato,0,0,Capay,3,H,1,0,10,10,21,34.5,44.5,79,1.415093841,6.58,0.30751532,3.283812996,4.351630359,46.46903545,0.638651998,1.667163658,10.67853462,0.435163036,4.646903545
13,RB10E,20,0,tomato,0,0,Capay,3,H,1,10,20,10,23.5,31.5,45,76.5,1.745578171,6.61,0.097532251,1.060101201,1.702501686,18.50489516,0.231087551,1.267286629,10.86923749,0.170250169,1.850489516
13,RB10E,20,0,tomato,0,0,Capay,3,H,1,20,50,30,13.5,36.5,50,86.5,1.737824184,7.1,0.067498761,0.808543634,3.519029383,42.15320042,0.546422893,1.624830553,11.97864406,0.351902938,4.215320042
13,RB10E,20,0,tomato,0,0,Capay,3,H,1,50,75,25,12,33,55,88,1.73594443,7.1,0.047617142,0.60726667,2.0665178,26.35452984,0.31523915,1.420855273,12.7531105,0.20665178,2.635452984
13,RB10E,20,0,tomato,0,0,Capay,3,H,1,75,100,25,12,31.75,56.25,88,1.731538755,7.2,0.051351486,0.632145783,2.222927193,27.36462308,0.346925239,1.437189471,12.31017515,0.222292719,2.736462308
13,RB10E,20,0,tomato,0,0,Capay,3,H,2,0,10,10,21,35.25,43.75,79,1.415093841,6.63,0.263780391,2.360382784,3.732740062,33.4016314,0.572027748,1.523767679,8.948287543,0.373274006,3.34016314
13,RB10E,20,0,tomato,0,0,Capay,3,H,2,10,20,10,21,34,45,79,1.745578171,6.65,0.112909297,1.182628791,1.970920036,20.64371002,0.294669004,1.31478775,10.47414895,0.197092004,2.064371002
13,RB10E,20,0,tomato,0,0,Capay,3,H,2,20,50,30,13.5,36.5,50,86.5,1.737824184,7.34,0.115999975,1.146140105,6.047626843,59.75369978,0.781584986,1.776364801,9.880520298,0.604762684,5.975369978
13,RB10E,20,0,tomato,0,0,Capay,3,H,2,50,75,25,14.75,30.25,55,85.25,1.73594443,7.09,0.052785405,0.66756706,2.29081325,28.97148297,0.359989686,1.461970726,12.64681133,0.229081325,2.897148297
13,RB10E,20,0,tomato,0,0,Capay,3,H,2,75,100,25,13.5,29,57.5,86.5,1.731538755,6.93,0.042301442,0.456766521,1.831164647,19.77272334,0.262727395,1.29606649,10.79789487,0.183116465,1.977272334
13,RB10E,20,0,tomato,0,0,Capay,3,H,3,0,10,10,18.5,39,42.5,81.5,1.415093841,6.51,0.251540985,2.993357796,3.559540993,42.35882181,0.551393999,1.626943872,11.90007978,0.355954099,4.235882181
13,RB10E,20,0,tomato,0,0,Capay,3,H,3,10,20,10,21,34,45,79,1.745578171,6.54,0.088547538,0.914179995,1.545666501,15.95772644,0.189115795,1.202971016,10.32417176,0.15456665,1.595772644
13,RB10E,20,0,tomato,0,0,Capay,3,H,3,20,50,30,12.25,35.25,52.5,87.75,1.737824184,7.1,0.067291462,0.837886711,3.508221925,43.6829937,0.545087058,1.640312394,12.45160501,0.350822192,4.36829937
13,RB10E,20,0,tomato,0,0,Capay,3,H,3,50,75,25,14.75,29,56.25,85.25,1.73594443,7.2,0.054528509,0.635241172,2.366461541,27.56858434,0.374099451,1.440414465,11.64970732,0.236646154,2.756858434
13,RB10E,20,0,tomato,0,0,Capay,3,H,3,75,100,25,14.75,27.75,57.5,85.25,1.731538755,7.1,0.043377642,0.530256918,1.877751723,22.95401008,0.273638169,1.360858568,12.22419866,0.187775172,2.295401008
13,RB10E,20,0,tomato,0,4.5,Capay,3,R,1,0,10,10,19.75,37.75,42.5,80.25,1.349243693,6.64,0.090871548,0.805181707,1.226078631,10.86386339,0.088518323,1.035984296,8.86065797,0.122607863,1.086386339
13,RB10E,20,0,tomato,0,4.5,Capay,3,R,1,10,20,10,22.25,36.5,41.25,77.75,1.48476224,6.7,0.066738771,0.561654387,0.990912078,8.339232255,-0.003964878,0.92112607,8.415713602,0.099091208,0.833923226
13,RB10E,20,0,tomato,0,4.5,Capay,3,R,1,20,50,30,13.5,35.25,51.25,86.5,1.781499104,7.28,0.058667199,0.619072093,3.135466855,33.08629139,0.496302214,1.51964809,10.55226954,0.313546685,3.308629139
13,RB10E,20,0,tomato,0,4.5,Capay,3,R,1,50,75,25,14.75,29,56.25,85.25,1.81345493,7.1,0.045699854,0.43906263,2.071865624,19.90550727,0.316361585,1.29897325,9.607528133,0.207186562,1.990550727
13,RB10E,20,0,tomato,0,4.5,Capay,3,R,1,75,100,25,22.25,34,43.75,77.75,1.734798954,7,0.044917962,0.294098501,1.948090833,12.75504428,0.289609203,1.105681971,6.547458702,0.194809083,1.275504428
13,RB10E,20,0,tomato,0,4.5,Capay,3,R,2,0,10,10,19.75,40.25,40,80.25,1.349243693,6.56,0.103444727,0.867924794,1.395721457,11.71042053,0.144798755,1.068572491,8.39022749,0.139572146,1.171042053
13,RB10E,20,0,tomato,0,4.5,Capay,3,R,2,10,20,10,21,39,40,79,1.48476224,6.55,0.104366875,0.941724056,1.549599952,13.98236319,0.190219594,1.145580579,9.023208332,0.154959995,1.398236319
13,RB10E,20,0,tomato,0,4.5,Capay,3,R,2,20,50,30,16,32.75,51.25,84,1.781499104,7.1,0.065607135,0.59611449,3.506371587,31.85932292,0.544857938,1.503236542,9.086122828,0.350637159,3.185932292
13,RB10E,20,0,tomato,0,4.5,Capay,3,R,2,50,75,25,14.75,30.25,55,85.25,1.81345493,7.2,0.048902473,0.39451581,2.217060761,17.885916,0.345777596,1.252511187,8.067400007,0.221706076,1.7885916
13,RB10E,20,0,tomato,0,4.5,Capay,3,R,2,75,100,25,24.75,29,46.25,75.25,1.734798954,7.1,0.042713204,0.294825096,1.852470526,12.78655669,0.267751307,1.106753608,6.902434618,0.185247053,1.278655669
13,RB10E,20,0,tomato,0,4.5,Capay,3,R,3,0,10,10,16,36.5,47.5,84,1.349243693,6.45,0.060491597,0.642008551,0.816179053,8.662259881,-0.088214555,0.937631209,10.61318573,0.081617905,0.866225988
13,RB10E,20,0,tomato,0,4.5,Capay,3,R,3,10,20,10,13.5,39,47.5,86.5,1.48476224,6.43,0.063025277,0.613705792,0.935775511,9.11207187,-0.028828324,0.959617137,9.737454937,0.093577551,0.911207187
13,RB10E,20,0,tomato,0,4.5,Capay,3,R,3,20,50,30,11,35.25,53.75,89,1.781499104,7,0.04622016,0.373243856,2.470235184,19.94800786,0.392738303,1.299899531,8.075347638,0.247023518,1.994800786
13,RB10E,20,0,tomato,0,4.5,Capay,3,R,3,50,75,25,11,34,55,89,1.81345493,7,0.041860503,0.289135572,1.897803398,13.10835821,0.27825122,1.117548301,6.907121266,0.18978034,1.310835821
13,RB10E,20,0,tomato,0,4.5,Capay,3,R,3,75,100,25,22.25,27.75,50,77.75,1.734798954,7.2,0.038978343,0.299164409,1.690489725,12.97475258,0.228012535,1.113099085,7.675144303,0.169048972,1.297475258
14,RB11E,20,0,tomato,0,0,Capay,3,H,1,0,10,10,26,29,45,74,1.520750433,6.18,0.211477987,2.589358807,3.216052404,39.37768528,0.507323117,1.595250184,12.24410561,0.32160524,3.937768528
14,RB11E,20,0,tomato,0,0,Capay,3,H,1,10,20,10,16,36.5,47.5,84,1.794401563,6.18,0.07019762,0.634495027,1.259627198,11.38538868,0.100242029,1.056347861,9.038697085,0.12596272,1.138538868
14,RB11E,20,0,tomato,0,0,Capay,3,H,1,20,50,30,12.25,35.25,52.5,87.75,1.801421271,7,0.05900974,0.515434521,3.189042048,27.85544131,0.503660246,1.444910043,8.734736291,0.318904205,2.785544131
14,RB11E,20,0,tomato,0,0,Capay,3,H,1,50,75,25,11,35.25,53.75,89,1.871471495,6.9,0.052006703,0.494060247,2.433226553,23.11549172,0.386182547,1.363903136,9.499934026,0.243322655,2.311549172
14,RB11E,20,0,tomato,0,0,Capay,3,H,1,75,100,25,9.75,35.25,55,90.25,1.859752401,7,0.064036058,0.446097135,2.977280331,20.74075544,0.473819728,1.316824571,6.966342815,0.297728033,2.074075544
14,RB11E,20,0,tomato,0,0,Capay,3,H,2,0,10,10,18.5,36.5,45,81.5,1.520750433,6.26,0.221314279,2.86775883,3.365637859,43.61145482,0.527067384,1.639600574,12.95785722,0.336563786,4.361145482
14,RB11E,20,0,tomato,0,0,Capay,3,H,2,10,20,10,18.5,31.5,50,81.5,1.794401563,6.54,0.075006942,0.768149099,1.345925745,13.78367943,0.1290211,1.139365164,10.24104003,0.134592574,1.378367943
14,RB11E,20,0,tomato,0,0,Capay,3,H,2,20,50,30,11,36.5,52.5,89,1.801421271,7,0.086856152,0.912007301,4.693935572,49.28728052,0.671537124,1.692734856,10.50020388,0.469393557,4.928728052
14,RB11E,20,0,tomato,0,0,Capay,3,H,2,50,75,25,12.25,35.25,52.5,87.75,1.871471495,7,0.061162108,0.592487095,2.861578536,27.72056772,0.45660567,1.44280212,9.687159508,0.286157854,2.772056772
14,RB11E,20,0,tomato,0,0,Capay,3,H,2,75,100,25,12.25,32.75,55,87.75,1.859752401,7,0.054103572,0.437276818,2.51548119,20.3306653,0.400621074,1.308151591,8.082217184,0.251548119,2.03306653
14,RB11E,20,0,tomato,0,0,Capay,3,H,3,0,10,10,23.5,34,42.5,76.5,1.520750433,6.19,0.262476893,2.843637785,3.991618483,43.24463393,0.601149025,1.635932225,10.83385953,0.399161848,4.324463393
14,RB11E,20,0,tomato,0,0,Capay,3,H,3,10,20,10,23.5,32.75,43.75,76.5,1.794401563,6.23,0.10145978,0.88429953,1.820595887,15.86788458,0.260213557,1.200519033,8.71576427,0.182059589,1.586788458
14,RB11E,20,0,tomato,0,0,Capay,3,H,3,20,50,30,12.25,35.25,52.5,87.75,1.801421271,7.2,0.059907299,0.661077925,3.237548504,35.72639509,0.510216284,1.552989197,11.03501462,0.32375485,3.572639509
14,RB11E,20,0,tomato,0,0,Capay,3,H,3,50,75,25,13.5,34,52.5,86.5,1.871471495,7.06,0.063882172,0.564553867,2.988841584,26.41366176,0.475502897,1.421828612,8.837424472,0.298884158,2.641366176
14,RB11E,20,0,tomato,0,0,Capay,3,H,3,75,100,25,11,36.5,52.5,89,1.859752401,7.01,0.05729985,0.473666882,2.664088344,22.02257801,0.425548622,1.342868157,8.266459353,0.266408834,2.202257801
14,RB11E,20,0,tomato,0,4.5,Capay,3,R,1,0,10,10,24.75,35.25,40,75.25,1.429494229,6.17,0.101829151,0.816906167,1.455641837,11.67762652,0.163054529,1.067354581,8.0223213,0.145564184,1.167762652
14,RB11E,20,0,tomato,0,4.5,Capay,3,R,1,10,20,10,18.5,40.25,41.25,81.5,1.72161982,6.15,0.080410083,0.662212356,1.384355932,11.40077917,0.141247766,1.056934534,8.235439246,0.138435593,1.140077917
14,RB11E,20,0,tomato,0,4.5,Capay,3,R,1,20,50,30,14.75,35.25,50,85.25,1.813904015,7.03,0.07255762,0.592156797,3.948376745,32.22346777,0.596418585,1.508172276,8.161193791,0.394837674,3.222346777
14,RB11E,20,0,tomato,0,4.5,Capay,3,R,1,50,75,25,13.5,32.75,53.75,86.5,1.842941816,6.97,0.06386468,0.460827656,2.942472239,21.23196395,0.468712374,1.326990168,7.215688789,0.294247224,2.123196395
14,RB11E,20,0,tomato,0,4.5,Capay,3,R,1,75,100,25,14.75,30.25,55,85.25,1.791075866,6.96,0.056023687,0.409818041,2.508566847,18.35038006,0.399425678,1.263645063,7.315085138,0.250856685,1.835038006
14,RB11E,20,0,tomato,0,4.5,Capay,3,R,2,0,10,10,16,34,50,84,1.429494229,6.23,0.079477549,0.71602992,1.136126983,10.23560638,0.055426874,1.010113576,9.009209833,0.113612698,1.023560638
14,RB11E,20,0,tomato,0,4.5,Capay,3,R,2,10,20,10,12.25,35.25,52.5,87.75,1.72161982,6.21,0.056364049,0.439027158,0.970374636,7.558378558,-0.013060564,0.87842864,7.789134502,0.097037464,0.755837856
14,RB11E,20,0,tomato,0,4.5,Capay,3,R,2,20,50,30,12.25,35.25,52.5,87.75,1.813904015,7.04,0.055000633,0.374459752,2.992976066,20.37702145,0.476103244,1.309140703,6.80828079,0.299297607,2.037702145
14,RB11E,20,0,tomato,0,4.5,Capay,3,R,2,50,75,25,11,34,55,89,1.842941816,7.16,0.042073752,0.279248392,1.938486945,12.86596345,0.28746288,1.109442313,6.637116378,0.193848694,1.286596345
14,RB11E,20,0,tomato,0,4.5,Capay,3,R,2,75,100,25,21,24,54.5,78.5,1.791075866,7.22,0.04490067,0.271590646,2.010512663,12.16098626,0.303306813,1.084968798,6.048699164,0.201051266,1.216098626
14,RB11E,20,0,tomato,0,4.5,Capay,3,R,3,0,10,10,16,34,50,84,1.429494229,6.21,0.079472909,0.658765337,1.136060641,9.417012476,0.055401514,0.973913146,8.289181175,0.113606064,0.941701248
14,RB11E,20,0,tomato,0,4.5,Capay,3,R,3,10,20,10,18.5,27.75,53.75,81.5,1.72161982,6.19,0.064246221,0.530112074,1.106075673,9.126514533,0.043784841,0.96030495,8.251256904,0.110607567,0.912651453
14,RB11E,20,0,tomato,0,4.5,Capay,3,R,3,20,50,30,14.75,32.75,52.5,85.25,1.813904015,6.93,0.058198696,0.51648274,3.167005452,28.1055035,0.500648811,1.44879137,8.874472724,0.316700545,2.81055035
14,RB11E,20,0,tomato,0,4.5,Capay,3,R,3,50,75,25,8.5,42.75,48.75,91.5,1.842941816,7.42,0.044190826,0.287584186,2.036028036,13.25002304,0.308783754,1.122216634,6.507780251,0.203602804,1.325002304
14,RB11E,20,0,tomato,0,4.5,Capay,3,R,3,75,100,25,23.5,29.5,47,76.5,1.791075866,7.45,0.043203132,0.277045314,1.934502172,12.40522939,0.286569222,1.093604799,6.412621071,0.193450217,1.240522939
15,HRF-C,25,0,rye,0,0,Capay,3,H,1,0,10,10,18.5,29,52.5,81.5,1.366145242,6.55,0.203094036,2.568563674,2.774559508,35.09031041,0.443194044,1.54518721,12.64716446,0.277455951,3.509031041
15,HRF-C,25,0,rye,0,0,Capay,3,H,1,10,20,10,14.75,31.5,53.75,85.25,1.563024266,6.38,0.112591303,1.121581661,1.759829394,17.53059352,0.245470567,1.24379662,9.961530125,0.175982939,1.753059352
15,HRF-C,25,0,rye,0,0,Capay,3,H,1,20,50,30,22.25,34,43.75,77.75,1.673874454,7.43,0.093880612,0.843499917,4.714330766,42.3573889,0.67342005,1.62692918,8.984814812,0.471433077,4.23573889
15,HRF-C,25,0,rye,0,0,Capay,3,H,1,50,75,25,27.25,34,38.75,72.75,1.753413883,7.4,0.068326419,0.436795785,2.995112291,19.14709482,0.476413109,1.282102888,6.392780291,0.299511229,1.914709482
15,HRF-C,25,0,rye,0,0,Capay,3,H,1,75,100,25,24.75,30.25,45,75.25,1.764221145,7.26,0.08674347,0.600160951,3.825866609,26.47041601,0.582729824,1.422760767,6.918802644,0.382586661,2.647041601
15,HRF-C,25,0,rye,0,0,Capay,3,H,2,0,10,10,14.75,31.5,53.75,85.25,1.366145242,6.38,0.108956831,1.328253683,1.488508559,18.14587448,0.172751336,1.258777902,12.19064168,0.148850856,1.814587448
15,HRF-C,25,0,rye,0,0,Capay,3,H,2,10,20,10,16,31.5,52.5,84,1.563024266,6.44,0.116696507,1.10766933,1.823994729,17.31314041,0.261023579,1.238375851,9.491880724,0.182399473,1.731314041
15,HRF-C,25,0,rye,0,0,Capay,3,H,2,20,50,30,19.75,32.75,47.5,80.25,1.673874454,7.44,0.104564685,0.913793227,5.250844663,45.88725418,0.720229171,1.661692071,8.739023363,0.525084466,4.588725418
15,HRF-C,25,0,rye,0,0,Capay,3,H,2,50,75,25,26,26.5,47.5,74,1.753413883,7.37,0.083532904,0.536610449,3.661693853,23.52250528,0.563682031,1.371483575,6.423941002,0.366169385,2.352250528
15,HRF-C,25,0,rye,0,0,Capay,3,H,2,75,100,25,27.25,30.25,42.5,72.75,1.764221145,7.34,0.08309797,0.519587562,3.665079888,22.9166841,0.564083445,1.360151778,6.252710665,0.366507989,2.29166841
15,HRF-C,25,0,rye,0,0,Capay,3,H,3,0,10,10,14.75,32.75,52.5,85.25,1.366145242,6.49,0.201814113,2.428412324,2.757073906,33.1756394,0.440448408,1.520819302,12.03291625,0.275707391,3.31756394
15,HRF-C,25,0,rye,0,0,Capay,3,H,3,10,20,10,16,30.25,53.75,84,1.563024266,6.44,0.133126459,1.551694767,2.080798859,24.25336574,0.318230101,1.384772016,11.65579539,0.208079886,2.425336574
15,HRF-C,25,0,rye,0,0,Capay,3,H,3,20,50,30,23.5,26.5,50,76.5,1.673874454,7.35,0.109047482,0.889762389,5.475953812,44.68051599,0.738459776,1.65011818,8.159403371,0.547595381,4.468051599
15,HRF-C,25,0,rye,0,0,Capay,3,H,3,50,75,25,28.5,24,47.5,71.5,1.753413883,7.33,0.081714897,0.600861206,3.582000886,26.33895948,0.554125689,1.420598614,7.353141532,0.358200089,2.633895948
15,HRF-C,25,0,rye,0,0,Capay,3,H,3,75,100,25,39.75,21.5,38.75,60.25,1.764221145,7.37,0.092530711,0.637379907,4.08111593,28.11197774,0.610778932,1.4488914,6.888306585,0.408111593,2.811197774
15,HRF-C,25,0,rye,0,3,Capay,3,R,1,0,10,10,16,29,55,84,1.243856526,6.48,0.109223075,0.934945787,1.358578348,11.62938419,0.133084689,1.065556718,8.559965795,0.135857835,1.162938419
15,HRF-C,25,0,rye,0,3,Capay,3,R,1,10,20,10,16,29,55,84,1.476566169,6.57,0.105676588,0.925892575,1.560384751,13.67141653,0.193231698,1.135813515,8.761567633,0.156038475,1.367141653
15,HRF-C,25,0,rye,0,3,Capay,3,R,1,20,50,30,19.75,31.5,48.75,80.25,1.660769386,7.3,0.099352994,0.732909645,4.950072324,36.51581702,0.694611544,1.562481022,7.376824949,0.495007232,3.651581702
15,HRF-C,25,0,rye,0,3,Capay,3,R,1,50,75,25,23.5,31.5,45,76.5,1.657385804,7.23,0.077970113,0.594994845,3.23066397,24.65340025,0.509291788,1.391876827,7.631062988,0.323066397,2.465340025
15,HRF-C,25,0,rye,0,3,Capay,3,R,1,75,100,25,14.75,27.75,57.5,85.25,1.716977249,7.15,0.073247218,0.474339245,3.144095175,20.36074228,0.497495684,1.308793607,6.47586703,0.314409517,2.036074228
15,HRF-C,25,0,rye,0,3,Capay,3,R,2,0,10,10,17.25,30.25,52.5,82.75,1.243856526,6.5,0.100715273,0.915955318,1.25275349,11.39317,0.097865621,1.056644578,9.094502704,0.125275349,1.139317
15,HRF-C,25,0,rye,0,3,Capay,3,R,2,10,20,10,18.5,29,52.5,81.5,1.476566169,6.42,0.108361163,0.920319316,1.600024267,13.58912367,0.20412657,1.133191451,8.493073478,0.160002427,1.358912367
15,HRF-C,25,0,rye,0,3,Capay,3,R,2,20,50,30,18.5,34,47.5,81.5,1.660769386,7.11,0.080594195,0.579370948,4.015451156,28.86604599,0.603734347,1.460387299,7.188742901,0.401545116,2.886604599
15,HRF-C,25,0,rye,0,3,Capay,3,R,2,50,75,25,22.25,31.5,46.25,77.75,1.657385804,7.09,0.085624223,0.630898175,3.547809295,26.14104198,0.549960267,1.417322894,7.368220726,0.354780929,2.614104198
15,HRF-C,25,0,rye,0,3,Capay,3,R,2,75,100,25,14.75,27.75,57.5,85.25,1.716977249,7.09,0.090661587,0.526077104,3.891597068,22.58156047,0.590127868,1.35375395,5.802646078,0.389159707,2.258156047
15,HRF-C,25,0,rye,0,3,Capay,3,R,3,0,10,10,11,34,55,89,1.243856526,6.48,0.115937858,0.931841334,1.442100611,11.59076925,0.158995561,1.06411226,8.037420662,0.144210061,1.159076925
15,HRF-C,25,0,rye,0,3,Capay,3,R,3,10,20,10,13.5,32.75,53.75,86.5,1.476566169,6.39,0.102701827,0.970790275,1.51646043,14.33436078,0.180831082,1.156378331,9.452512243,0.151646043,1.433436078
15,HRF-C,25,0,rye,0,3,Capay,3,R,3,20,50,30,14.75,35.25,50,85.25,1.660769386,7.12,0.124026203,0.796510921,6.179367638,39.68462861,0.790944034,1.59862232,6.422118076,0.617936764,3.968462861
15,HRF-C,25,0,rye,0,3,Capay,3,R,3,50,75,25,19.75,30.25,50,80.25,1.657385804,7.1,0.103149016,0.702640706,4.273942879,29.11366828,0.630828714,1.464096929,6.811899246,0.427394288,2.911366828
15,HRF-C,25,0,rye,0,3,Capay,3,R,3,75,100,25,9.75,34,56.25,90.25,1.716977249,7.08,0.099252863,0.662496219,4.260372682,28.43727338,0.629447591,1.453887953,6.674832345,0.426037268,2.843727338
16,HRF-C2,25,0,rye,0,0,Capay,3,H,1,0,10,10,16,29,55,84,1.276715148,6.55,0.27840799,3.931754897,3.554476982,50.19731035,0.550775706,1.700680448,14.12227751,0.355447698,5.019731035
16,HRF-C2,25,0,rye,0,0,Capay,3,H,1,10,20,10,12.25,30.25,57.5,87.75,1.593755019,6.6,0.158183015,1.478912821,2.521049736,23.5702473,0.401581414,1.372364139,9.349378141,0.252104974,2.35702473
16,HRF-C2,25,0,rye,0,0,Capay,3,H,1,20,50,30,29.75,16.5,53.75,70.25,1.586139939,7.32,0.13284244,1.077842064,6.321200993,51.28825039,0.8007996,1.710017884,8.113687643,0.632120099,5.128825039
16,HRF-C2,25,0,rye,0,0,Capay,3,H,1,50,75,25,17.25,26.5,56.25,82.75,1.733906522,7.24,0.120676343,0.807906746,5.231037454,35.02086939,0.71858783,1.544326923,6.694822909,0.523103745,3.502086939
16,HRF-C2,25,0,rye,0,0,Capay,3,H,1,75,100,25,24.75,26.5,48.75,75.25,1.651805419,6.98,0.102303452,0.545176026,4.224634891,22.51311786,0.625789182,1.352435645,5.32900912,0.422463489,2.251311786
16,HRF-C2,25,0,rye,0,0,Capay,3,H,2,0,10,10,17.25,30.25,52.5,82.75,1.276715148,6.58,0.303029796,3.165974432,3.868827313,40.42047516,0.587579345,1.606601414,10.44773309,0.386882731,4.042047516
16,HRF-C2,25,0,rye,0,0,Capay,3,H,2,10,20,10,18.5,24,57.5,81.5,1.593755019,6.56,0.17431138,1.959775077,2.778096361,31.23401364,0.443747306,1.494627796,11.24295546,0.277809636,3.123401364
16,HRF-C2,25,0,rye,0,0,Capay,3,H,2,20,50,30,17.25,27.75,55,82.75,1.586139939,6.9,0.128986881,1.024478061,6.137737301,48.74896708,0.788008296,1.687965418,7.942498136,0.61377373,4.874896708
16,HRF-C2,25,0,rye,0,0,Capay,3,H,2,50,75,25,17.25,30.25,52.5,82.75,1.733906522,6.78,0.10896908,0.855005569,4.723554982,37.0624933,0.674268975,1.568934632,7.846313517,0.472355498,3.70624933
16,HRF-C2,25,0,rye,0,0,Capay,3,H,2,75,100,25,24.75,25.25,50,75.25,1.651805419,6.68,0.102056339,0.742080844,4.214430345,30.64432896,0.62473888,1.486350116,7.271286142,0.421443034,3.064432896
16,HRF-C2,25,0,rye,0,0,Capay,3,H,3,0,10,10,13.5,31.5,55,86.5,1.276715148,6.56,0.232391306,2.69900562,2.966975012,34.45861359,0.472313889,1.5372978,11.61405588,0.296697501,3.445861359
16,HRF-C2,25,0,rye,0,0,Capay,3,H,3,10,20,10,14.75,27.75,57.5,85.25,1.593755019,6.49,0.16601373,1.537774243,2.645852149,24.50835418,0.422565572,1.389314148,9.262934132,0.264585215,2.450835418
16,HRF-C2,25,0,rye,0,0,Capay,3,H,3,20,50,30,17.25,30.25,52.5,82.75,1.586139939,6.65,0.094273157,1.018322808,4.485912597,48.45607427,0.651850808,1.685348226,10.80183201,0.44859126,4.845607427
16,HRF-C2,25,0,rye,0,0,Capay,3,H,3,50,75,25,17.25,27.75,55,82.75,1.733906522,6.69,0.074312448,0.693544071,3.221270967,30.0635147,0.508027258,1.478039752,9.332811493,0.322127097,3.00635147
16,HRF-C2,25,0,rye,0,0,Capay,3,H,3,75,100,25,17.25,30.25,52.5,82.75,1.651805419,6.78,0.071307226,0.650098827,2.94464155,26.84591914,0.469032436,1.428878278,9.116871674,0.294464155,2.684591914
16,HRF-C2,25,0,rye,0,3,Capay,3,R,1,0,10,10,15.75,33,51.25,84.25,1.4953602,6.65,0.189389356,1.902140602,2.832053049,28.44385351,0.452101384,1.453988433,10.04354545,0.283205305,2.844385351
16,HRF-C2,25,0,rye,0,3,Capay,3,R,1,10,20,10,16.25,30.75,53,83.75,1.587568619,6.78,0.098316388,0.875130311,1.560840115,13.89329419,0.193358418,1.142805232,8.901164225,0.156084012,1.389329419
16,HRF-C2,25,0,rye,0,3,Capay,3,R,1,20,50,30,12,32.25,55.75,88,1.866320733,6.83,0.066236365,0.536358104,3.708549059,30.03048748,0.569204028,1.477562382,8.097637918,0.370854906,3.003048748
16,HRF-C2,25,0,rye,0,3,Capay,3,R,1,50,75,25,12.5,31.25,56.25,87.5,1.857887029,7.1,0.0536051,0.497489139,2.489805514,23.10696544,0.396165424,1.363742915,9.280630678,0.248980551,2.310696544
16,HRF-C2,25,0,rye,0,3,Capay,3,R,1,75,100,25,18.25,27.75,54,81.75,1.767979699,7.09,0.058099101,0.475438986,2.567950789,21.01416187,0.409586697,1.322512073,8.183241655,0.256795079,2.101416187
16,HRF-C2,25,0,rye,0,3,Capay,3,R,2,0,10,10,19.25,30.5,50.25,80.75,1.4953602,6.74,0.088459758,0.875658618,1.322792018,13.09425046,0.121491566,1.117080644,9.898948803,0.132279202,1.309425046
16,HRF-C2,25,0,rye,0,3,Capay,3,R,2,10,20,10,15.5,31.75,52.75,84.5,1.587568619,6.76,0.086104992,0.801580927,1.366975838,12.72564724,0.135760838,1.10467988,9.309343218,0.136697584,1.272564724
16,HRF-C2,25,0,rye,0,3,Capay,3,R,2,20,50,30,20.25,28.5,51.25,79.75,1.866320733,6.9,0.070469839,0.673416898,3.945579627,37.70435757,0.596110812,1.576391545,9.556101038,0.394557963,3.770435757
16,HRF-C2,25,0,rye,0,3,Capay,3,R,2,50,75,25,13.5,30.25,56.25,86.5,1.857887029,6.98,0.056972295,0.480578069,2.646202183,22.32149404,0.422623023,1.34872326,8.435294243,0.264620218,2.232149404
16,HRF-C2,25,0,rye,0,3,Capay,3,R,2,75,100,25,10.5,33.5,56,89.5,1.767979699,7.17,0.063043631,0.585063185,2.786496499,25.85949583,0.445058502,1.412620053,9.280290085,0.27864965,2.585949583
16,HRF-C2,25,0,rye,0,3,Capay,3,R,3,0,10,10,18.5,28.5,53,81.5,1.4953602,6.75,0.10213131,0.973813567,1.527230965,14.5620205,0.183904721,1.163221638,9.534917003,0.152723097,1.45620205
16,HRF-C2,25,0,rye,0,3,Capay,3,R,3,10,20,10,12,30.75,57.25,88,1.587568619,6.81,0.11119179,1.080490726,1.765245957,17.1535317,0.246805225,1.234353549,9.717360707,0.176524596,1.71535317
16,HRF-C2,25,0,rye,0,3,Capay,3,R,3,20,50,30,13.5,31,55.5,86.5,1.866320733,6.75,0.079263958,0.768752533,4.437959061,43.04216375,0.647183292,1.633894095,9.698639207,0.443795906,4.304216375
